field_id,date,crop_type,variety,crop_age_days,growth_stage,soil_moisture,soil_temperature,soil_ph,nitrogen,phosphorus,potassium,temperature,humidity,rainfall,wind_speed,solar_radiation,irrigation_amount,fertilizer_amount,disease_score,pest_count,ndvi,actual_yield
F-028,2026-08-21,Soybean,Asgrow AG36X6,61,Grain/Pod Filling,38.9,24.3,6.76,54.6,41.2,163.4,26.3,80.2,0.0,7.2,14.7,0.0,0.0,37.4,10,0.729,3.33
F-028,2026-08-22,Soybean,Asgrow AG36X6,62,Grain/Pod Filling,31.2,28.7,6.76,54.2,41.1,163.3,31.0,81.3,2.1,17.1,15.8,0.0,0.0,40.6,9,0.675,2.97
F-028,2026-08-23,Soybean,Asgrow AG36X6,63,Grain/Pod Filling,24.8,25.5,6.73,53.8,41.0,163.1,28.3,54.3,0.0,22.6,21.0,0.0,0.0,41.8,10,0.663,2.42
F-028,2026-08-24,Soybean,Asgrow AG36X6,64,Grain/Pod Filling,34.8,26.2,6.72,53.4,40.9,163.0,28.6,66.0,0.0,13.2,22.3,19.3,0.0,45.2,7,0.687,2.95
F-028,2026-08-25,Soybean,Asgrow AG36X6,65,Grain/Pod Filling,26.5,26.5,6.78,117.8,60.2,175.8,29.4,79.3,0.7,18.2,22.6,0.0,64.8,48.9,4,0.668,2.59
F-028,2026-08-26,Soybean,Asgrow AG36X6,66,Grain/Pod Filling,18.1,29.2,6.87,52.6,40.7,162.7,31.8,67.2,0.0,8.9,22.4,0.0,0.0,51.2,3,0.645,2.05
F-028,2026-08-27,Soybean,Asgrow AG36X6,67,Grain/Pod Filling,13.5,16.5,6.72,52.2,40.6,162.5,17.8,73.4,1.2,23.2,18.6,0.0,0.0,53.5,6,0.613,1.9
F-028,2026-08-28,Soybean,Asgrow AG36X6,68,Grain/Pod Filling,8.0,27.6,6.82,51.8,40.5,162.4,30.5,66.5,0.0,16.6,16.3,0.0,0.0,56.9,2,0.61,1.43
F-028,2026-08-29,Soybean,Asgrow AG36X6,69,Grain/Pod Filling,20.8,22.4,6.77,51.4,40.4,162.2,24.0,51.4,0.0,16.1,26.4,20.2,0.0,57.9,2,0.612,2.11
F-028,2026-08-30,Soybean,Asgrow AG36X6,70,Grain/Pod Filling,43.1,25.8,6.71,51.0,40.3,162.1,26.5,67.6,0.0,16.6,17.7,32.4,0.0,61.7,2,0.687,2.97
F-028,2026-08-31,Soybean,Asgrow AG36X6,71,Grain/Pod Filling,36.4,24.2,6.72,50.6,40.2,161.9,25.9,48.8,0.0,12.9,23.5,0.0,0.0,62.4,2,0.689,2.67
F-028,2026-09-01,Soybean,Asgrow AG36X6,72,Grain/Pod Filling,33.3,19.0,6.72,50.2,40.1,161.8,22.5,84.3,4.3,17.8,20.1,0.0,0.0,66.3,2,0.67,2.59
F-029,2026-08-18,Corn,NK Corn N78N,69,Grain/Pod Filling,46.8,25.7,6.0,148.0,21.8,156.9,29.4,75.3,0.0,21.8,21.1,0.0,0.0,30.1,19,0.724,6.73
F-029,2026-08-19,Corn,NK Corn N78N,70,Grain/Pod Filling,50.4,24.8,6.0,147.6,21.7,156.7,26.6,83.0,14.5,17.2,11.9,0.0,0.0,34.1,21,0.705,6.6
F-029,2026-08-20,Corn,NK Corn N78N,71,Grain/Pod Filling,42.2,21.7,6.04,147.2,21.6,156.6,24.2,60.2,0.0,14.6,18.0,0.0,0.0,35.1,17,0.714,6.58
F-029,2026-08-21,Corn,NK Corn N78N,72,Grain/Pod Filling,32.5,27.3,6.09,146.8,21.5,156.4,29.9,53.6,0.0,10.8,22.9,0.0,0.0,36.3,17,0.702,6.07
F-029,2026-08-22,Corn,NK Corn N78N,73,Grain/Pod Filling,42.9,28.2,6.02,146.4,21.4,156.3,30.1,72.2,0.0,14.6,13.9,16.4,0.0,39.5,14,0.693,6.85
F-029,2026-08-23,Corn,NK Corn N78N,74,Grain/Pod Filling,37.2,22.0,6.01,146.0,21.3,156.1,24.1,76.3,0.0,14.6,19.0,0.0,0.0,42.6,15,0.704,6.37
F-029,2026-08-24,Corn,NK Corn N78N,75,Maturity,44.7,22.4,5.97,145.6,21.2,156.0,23.8,34.0,0.0,14.6,22.6,16.8,0.0,43.2,15,0.701,6.28
F-029,2026-08-25,Corn,NK Corn N78N,76,Maturity,39.4,22.0,5.93,145.2,21.1,155.8,23.2,69.4,0.0,14.6,19.6,0.0,0.0,45.4,18,0.705,6.35
F-029,2026-08-26,Corn,NK Corn N78N,77,Maturity,61.2,23.8,6.1,144.8,21.0,155.7,26.9,53.2,0.0,12.7,20.4,31.3,0.0,46.5,14,0.665,5.74
F-029,2026-08-27,Corn,NK Corn N78N,78,Maturity,53.7,25.0,5.9,144.4,20.9,155.5,29.0,59.1,0.0,19.5,20.2,0.0,0.0,47.3,10,0.693,6.16
F-029,2026-08-28,Corn,NK Corn N78N,79,Maturity,46.3,25.7,5.9,144.0,20.8,155.4,27.5,64.3,0.0,21.3,20.9,0.0,0.0,48.4,8,0.683,6.66
F-029,2026-08-29,Corn,NK Corn N78N,80,Maturity,39.2,22.8,5.96,143.6,20.7,155.2,25.1,72.3,0.0,15.8,21.1,0.0,0.0,51.6,6,0.663,6.2
F-029,2026-08-30,Corn,NK Corn N78N,81,Maturity,33.6,21.3,6.0,143.2,20.6,155.1,20.4,57.6,0.0,17.3,21.8,0.0,0.0,52.1,2,0.667,5.78
F-029,2026-08-31,Corn,NK Corn N78N,82,Maturity,47.9,27.2,5.98,142.8,20.5,154.9,29.4,69.6,0.0,11.7,19.6,25.4,0.0,54.2,2,0.688,6.31
F-029,2026-09-01,Corn,NK Corn N78N,83,Maturity,40.9,26.2,5.99,142.4,20.4,154.8,28.8,74.2,0.0,8.7,20.5,0.0,0.0,56.0,2,0.708,6.44
F-030,2026-08-18,Wheat,LCS Sonic,30,Flowering,25.5,27.4,6.23,86.9,54.8,146.4,29.5,71.9,0.0,13.3,21.4,0.0,0.0,4.6,6,0.741,4.24
F-030,2026-08-19,Wheat,LCS Sonic,31,Flowering,31.5,23.0,6.23,86.5,54.7,146.3,24.8,75.2,15.5,24.1,16.0,0.0,0.0,4.2,8,0.772,4.3
F-030,2026-08-20,Wheat,LCS Sonic,32,Flowering,24.0,20.2,6.29,86.1,54.6,146.1,23.1,58.1,0.0,7.2,11.7,0.0,0.0,3.9,6,0.745,3.89
F-030,2026-08-21,Wheat,LCS Sonic,33,Flowering,15.2,23.6,6.32,85.7,54.5,146.0,26.2,83.0,0.0,12.7,18.5,0.0,0.0,3.8,4,0.718,3.44
F-030,2026-08-22,Wheat,LCS Sonic,34,Flowering,11.2,23.4,6.3,85.3,54.4,145.8,25.1,86.7,3.3,16.0,19.0,0.0,0.0,3.9,6,0.682,3.33
F-030,2026-08-23,Wheat,LCS Sonic,35,Flowering,8.0,25.9,6.32,84.9,54.3,145.7,29.0,57.3,0.0,4.1,21.3,0.0,0.0,4.4,7,0.671,3.0
F-030,2026-08-24,Wheat,LCS Sonic,36,Flowering,8.0,21.8,6.32,84.5,54.2,145.5,23.7,60.7,0.0,15.9,17.9,0.0,0.0,4.8,6,0.695,3.29
F-030,2026-08-25,Wheat,LCS Sonic,37,Flowering,8.0,25.3,6.34,84.1,54.1,145.4,26.2,42.8,0.0,14.0,21.3,0.0,0.0,4.7,4,0.706,3.04
F-030,2026-08-26,Wheat,LCS Sonic,38,Flowering,16.5,21.9,6.24,83.7,54.0,145.2,24.1,90.9,19.2,21.1,12.5,0.0,0.0,4.1,7,0.708,3.75
F-030,2026-08-27,Wheat,LCS Sonic,39,Flowering,8.0,23.8,6.3,83.3,53.9,145.1,24.5,64.0,0.0,13.6,26.1,0.0,0.0,4.1,4,0.68,2.93
F-030,2026-08-28,Wheat,LCS Sonic,40,Flowering,11.5,18.5,6.26,135.7,69.7,155.5,18.1,90.9,9.6,13.0,25.2,0.0,52.8,4.6,3,0.686,3.05
F-030,2026-08-29,Wheat,LCS Sonic,41,Flowering,8.0,21.8,6.28,82.5,53.7,144.8,23.4,65.1,0.0,8.4,21.3,0.0,0.0,4.2,2,0.659,3.01
F-030,2026-08-30,Wheat,LCS Sonic,42,Flowering,8.0,22.9,6.28,82.1,53.6,144.6,25.6,73.0,0.0,12.0,19.4,0.0,0.0,3.7,2,0.705,3.23
F-030,2026-08-31,Wheat,LCS Sonic,43,Flowering,8.0,21.3,6.26,81.7,53.5,144.5,23.6,98.0,5.4,19.4,21.1,0.0,0.0,4.2,3,0.662,2.96
F-030,2026-09-01,Wheat,LCS Sonic,44,Flowering,11.0,21.4,6.31,81.3,53.4,144.3,24.0,98.0,11.6,18.9,29.4,0.0,0.0,3.9,2,0.69,3.15
F-031,2026-08-18,Wheat,SY Monument,43,Flowering,50.9,23.2,5.87,37.7,51.6,144.3,24.5,60.5,0.0,9.1,18.7,0.0,0.0,5.6,14,0.785,4.42
F-031,2026-08-19,Wheat,SY Monument,44,Flowering,42.7,27.7,5.88,37.3,51.5,144.1,29.6,54.3,0.0,18.6,23.7,0.0,0.0,4.7,10,0.741,4.35
F-031,2026-08-20,Wheat,SY Monument,45,Flowering,40.0,24.5,5.82,36.9,51.4,144.0,24.3,66.9,0.0,13.1,15.6,0.0,0.0,4.1,8,0.785,4.18
F-031,2026-08-21,Wheat,SY Monument,46,Flowering,35.6,27.2,5.85,36.5,51.3,143.8,27.6,81.1,0.0,18.8,24.4,0.0,0.0,4.6,10,0.808,4.04
F-031,2026-08-22,Wheat,SY Monument,47,Flowering,54.6,28.8,5.97,36.1,51.2,143.7,31.7,68.8,0.0,9.8,22.5,30.0,0.0,3.7,13,0.796,4.36
F-031,2026-08-23,Wheat,SY Monument,48,Flowering,53.1,18.6,5.86,35.7,51.1,143.5,18.6,68.8,0.0,20.7,23.2,0.0,0.0,3.7,13,0.773,3.97
F-031,2026-08-24,Wheat,SY Monument,49,Flowering,47.8,18.9,5.9,35.3,51.0,143.4,21.6,60.6,0.0,17.7,21.2,0.0,0.0,4.5,10,0.8,4.48
F-031,2026-08-25,Wheat,SY Monument,50,Grain/Pod Filling,40.6,22.9,5.96,34.9,50.9,143.2,24.2,78.0,0.0,11.4,24.3,0.0,0.0,4.4,10,0.748,4.33
F-031,2026-08-26,Wheat,SY Monument,51,Grain/Pod Filling,42.9,17.3,5.88,34.5,50.8,143.1,19.5,86.4,9.0,18.8,27.7,0.0,0.0,4.7,12,0.794,3.86
F-031,2026-08-27,Wheat,SY Monument,52,Grain/Pod Filling,35.3,21.9,5.89,34.1,50.7,142.9,24.2,58.6,0.0,14.7,25.0,0.0,0.0,5.6,12,0.774,4.06
F-031,2026-08-28,Wheat,SY Monument,53,Grain/Pod Filling,51.2,25.8,5.88,33.7,50.6,142.8,29.6,70.0,0.0,14.2,25.2,25.6,0.0,5.1,9,0.758,3.88
F-031,2026-08-29,Wheat,SY Monument,54,Grain/Pod Filling,45.7,18.6,5.84,33.3,50.5,142.6,19.9,61.9,0.0,15.6,22.7,0.0,0.0,4.8,9,0.754,4.0
F-031,2026-08-30,Wheat,SY Monument,55,Grain/Pod Filling,46.2,20.2,5.89,32.9,50.4,142.5,20.7,91.1,7.7,16.9,21.6,0.0,0.0,4.9,12,0.805,4.16
F-031,2026-08-31,Wheat,SY Monument,56,Grain/Pod Filling,41.3,19.4,5.94,32.5,50.3,142.3,20.9,72.4,0.0,20.9,22.4,0.0,0.0,5.0,11,0.788,4.01
F-031,2026-09-01,Wheat,SY Monument,57,Grain/Pod Filling,35.8,25.8,5.89,32.1,50.2,142.2,26.7,77.0,0.0,13.4,21.2,0.0,0.0,5.2,13,0.793,4.45
F-032,2026-08-18,Rice,Diamond Long-Grain,54,Grain/Pod Filling,40.5,22.1,6.62,39.6,42.6,137.3,24.6,98.0,17.2,17.3,11.6,0.0,0.0,4.5,12,0.768,5.91
F-032,2026-08-19,Rice,Diamond Long-Grain,55,Grain/Pod Filling,29.9,24.0,6.55,39.2,42.5,137.2,25.7,65.7,0.0,20.1,18.9,0.0,0.0,5.5,15,0.763,5.34
F-032,2026-08-20,Rice,Diamond Long-Grain,56,Grain/Pod Filling,23.8,19.2,6.64,38.8,42.4,137.0,21.1,74.9,0.0,14.9,20.5,0.0,0.0,5.1,13,0.767,4.64
F-032,2026-08-21,Rice,Diamond Long-Grain,57,Grain/Pod Filling,30.1,19.2,6.64,38.4,42.3,136.9,20.4,72.1,14.3,12.2,25.8,0.0,0.0,5.0,12,0.764,5.12
F-032,2026-08-22,Rice,Diamond Long-Grain,58,Grain/Pod Filling,20.3,30.8,6.62,38.0,42.2,136.7,34.5,47.9,0.0,20.1,17.9,0.0,0.0,5.0,15,0.695,4.05
F-032,2026-08-23,Rice,Diamond Long-Grain,59,Grain/Pod Filling,21.6,22.4,6.57,37.6,42.1,136.6,23.7,77.3,13.4,24.3,18.2,0.0,0.0,5.9,18,0.705,4.37
F-032,2026-08-24,Rice,Diamond Long-Grain,60,Grain/Pod Filling,35.5,14.6,6.6,37.2,42.0,136.4,14.1,98.0,19.8,14.8,16.2,0.0,0.0,5.6,17,0.805,5.61
F-032,2026-08-25,Rice,Diamond Long-Grain,61,Grain/Pod Filling,26.6,31.2,6.64,36.8,41.9,136.3,33.8,56.1,0.0,22.5,18.5,0.0,0.0,4.9,18,0.733,4.2
F-032,2026-08-26,Rice,Diamond Long-Grain,62,Grain/Pod Filling,18.2,23.9,6.68,36.4,41.8,136.1,25.3,68.1,0.0,17.3,18.1,0.0,0.0,4.6,15,0.679,3.91
F-032,2026-08-27,Rice,Diamond Long-Grain,63,Grain/Pod Filling,11.5,27.0,6.52,36.0,41.7,136.0,30.0,59.8,0.0,10.8,25.9,0.0,0.0,4.4,16,0.703,3.65
F-032,2026-08-28,Rice,Diamond Long-Grain,64,Grain/Pod Filling,8.0,25.0,6.55,35.6,41.6,135.8,28.5,77.9,0.0,26.9,24.1,0.0,0.0,5.0,13,0.647,3.32
F-032,2026-08-29,Rice,Diamond Long-Grain,65,Grain/Pod Filling,8.0,22.1,6.56,89.4,57.7,146.5,22.4,71.5,0.0,12.2,27.2,0.0,54.2,4.0,10,0.65,3.77
F-032,2026-08-30,Rice,Diamond Long-Grain,66,Grain/Pod Filling,8.0,26.8,6.49,34.8,41.4,135.5,29.2,80.7,0.0,16.3,20.5,0.0,0.0,5.1,13,0.68,3.36
F-032,2026-08-31,Rice,Diamond Long-Grain,67,Grain/Pod Filling,8.0,18.2,6.55,34.4,41.3,135.4,17.9,81.8,0.2,16.4,18.7,0.0,0.0,4.2,16,0.662,3.1
F-032,2026-09-01,Rice,Diamond Long-Grain,68,Grain/Pod Filling,8.0,24.0,6.62,34.0,41.2,135.2,26.7,58.4,0.0,12.7,21.3,0.0,0.0,3.8,15,0.66,3.27
F-033,2026-08-18,Rice,Jupiter Medium,76,Maturity,46.8,23.4,6.46,38.2,50.6,177.1,25.4,74.9,0.0,14.2,17.9,0.0,0.0,5.2,15,0.799,5.37
F-033,2026-08-19,Rice,Jupiter Medium,77,Maturity,42.3,20.9,6.53,37.8,50.5,176.9,22.6,62.0,0.0,12.5,20.6,0.0,0.0,4.6,18,0.781,5.93
F-033,2026-08-20,Rice,Jupiter Medium,78,Maturity,35.7,21.9,6.48,37.4,50.4,176.8,22.3,67.6,0.0,24.8,26.6,0.0,0.0,3.9,20,0.776,5.38
F-033,2026-08-21,Rice,Jupiter Medium,79,Maturity,42.6,27.9,6.52,37.0,50.3,176.6,29.1,48.7,0.0,9.5,19.5,16.1,0.0,3.7,18,0.768,5.46
F-033,2026-08-22,Rice,Jupiter Medium,80,Maturity,37.6,22.9,6.64,36.6,50.2,176.5,23.9,97.6,1.3,14.8,19.8,0.0,0.0,4.4,14,0.786,5.39
F-033,2026-08-23,Rice,Jupiter Medium,81,Maturity,38.7,14.7,6.54,36.2,50.1,176.3,15.1,91.1,2.9,11.2,17.2,0.0,0.0,4.5,17,0.756,5.3
F-033,2026-08-24,Rice,Jupiter Medium,82,Maturity,59.5,20.5,6.62,35.8,50.0,176.2,23.0,62.6,0.0,17.3,15.4,29.4,0.0,5.3,18,0.764,5.65
F-033,2026-08-25,Rice,Jupiter Medium,83,Maturity,55.1,19.8,6.45,35.4,49.9,176.0,22.1,75.9,0.0,6.6,23.0,0.0,0.0,4.4,18,0.78,5.82
F-033,2026-08-26,Rice,Jupiter Medium,84,Maturity,47.2,22.3,6.47,35.0,49.8,175.9,24.4,58.1,0.0,9.7,26.9,0.0,0.0,3.9,21,0.761,5.73
F-033,2026-08-27,Rice,Jupiter Medium,85,Maturity,39.9,26.8,6.61,34.6,49.7,175.7,29.1,57.9,0.0,17.2,24.7,0.0,0.0,3.4,18,0.767,5.89
F-033,2026-08-28,Rice,Jupiter Medium,86,Maturity,57.6,28.5,6.53,34.2,49.6,175.6,30.4,64.1,0.0,9.0,21.8,31.0,0.0,4.8,18,0.746,5.89
F-033,2026-08-29,Rice,Jupiter Medium,87,Maturity,49.8,25.5,6.61,33.8,49.5,175.4,27.3,39.0,0.0,11.4,19.6,0.0,0.0,4.3,21,0.759,5.71
F-033,2026-08-30,Rice,Jupiter Medium,88,Maturity,41.7,24.7,6.48,33.4,49.4,175.3,25.4,67.0,0.0,14.7,26.1,0.0,0.0,5.1,17,0.792,5.47
F-033,2026-08-31,Rice,Jupiter Medium,89,Maturity,35.1,23.9,6.42,33.0,49.3,175.1,25.0,54.6,0.0,13.0,14.1,0.0,0.0,5.1,18,0.804,5.41
F-033,2026-09-01,Rice,Jupiter Medium,90,Maturity,32.7,19.4,6.57,32.6,49.2,175.0,22.4,85.1,4.1,10.7,23.4,0.0,0.0,4.7,17,0.777,4.7
F-034,2026-08-18,Wheat,WB9719,36,Flowering,47.4,26.8,6.69,87.6,64.1,160.9,29.6,60.9,0.0,19.1,16.4,0.0,0.0,4.7,69,0.725,4.22
F-034,2026-08-19,Wheat,WB9719,37,Flowering,43.9,23.1,6.62,87.2,64.0,160.8,24.6,53.9,0.0,15.9,18.7,0.0,0.0,4.7,74,0.722,4.09
F-034,2026-08-20,Wheat,WB9719,38,Flowering,66.7,17.0,6.68,86.8,63.9,160.6,16.8,72.8,35.2,13.5,8.0,0.0,0.0,5.6,73,0.733,4.34
F-034,2026-08-21,Wheat,WB9719,39,Flowering,57.2,25.6,6.62,86.4,63.8,160.5,28.5,53.2,0.0,21.2,18.0,0.0,0.0,5.0,84,0.693,3.82
F-034,2026-08-22,Wheat,WB9719,40,Flowering,49.8,27.3,6.63,143.8,81.0,171.9,29.0,65.2,0.0,7.1,21.3,0.0,57.8,5.2,81,0.741,4.11
F-034,2026-08-23,Wheat,WB9719,41,Flowering,59.1,17.9,6.75,85.6,63.6,160.2,20.2,98.0,15.8,17.8,10.3,0.0,0.0,5.1,91,0.691,3.71
F-034,2026-08-24,Wheat,WB9719,42,Flowering,51.1,25.2,6.56,85.2,63.5,160.0,27.6,60.1,0.0,20.6,27.8,0.0,0.0,5.7,92,0.696,3.84
F-034,2026-08-25,Wheat,WB9719,43,Flowering,43.4,23.5,6.63,84.8,63.4,159.9,25.0,47.6,0.0,24.9,15.0,0.0,0.0,4.5,103,0.728,3.58
F-034,2026-08-26,Wheat,WB9719,44,Flowering,36.0,25.0,6.65,84.4,63.3,159.7,27.2,60.7,0.0,14.5,20.6,0.0,0.0,4.0,103,0.65,3.82
F-034,2026-08-27,Wheat,WB9719,45,Flowering,44.2,22.3,6.59,84.0,63.2,159.6,24.0,49.9,0.0,17.4,32.0,15.8,0.0,4.1,111,0.669,3.84
F-034,2026-08-28,Wheat,WB9719,46,Flowering,37.2,20.5,6.7,83.6,63.1,159.4,21.9,69.5,0.0,19.0,19.6,0.0,0.0,5.2,117,0.669,3.5
F-034,2026-08-29,Wheat,WB9719,47,Flowering,31.4,26.6,6.67,83.2,63.0,159.3,27.5,67.2,0.0,14.4,16.5,0.0,0.0,6.1,128,0.644,3.15
F-034,2026-08-30,Wheat,WB9719,48,Flowering,29.6,27.0,6.65,82.8,62.9,159.1,27.9,86.1,7.8,13.1,21.0,0.0,0.0,6.7,131,0.686,3.04
F-034,2026-08-31,Wheat,WB9719,49,Flowering,54.6,25.1,6.7,82.4,62.8,159.0,27.1,74.5,0.0,15.8,20.1,33.7,0.0,7.1,133,0.636,3.31
F-034,2026-09-01,Wheat,WB9719,50,Grain/Pod Filling,53.2,21.5,6.68,82.0,62.7,158.8,21.4,57.0,0.0,9.3,23.1,0.0,0.0,7.7,138,0.629,3.34
F-035,2026-08-18,Soybean,Pioneer P31T77E,55,Grain/Pod Filling,48.5,25.4,6.72,118.9,50.1,69.5,25.6,48.8,0.0,20.9,19.3,0.0,0.0,4.5,7,0.772,3.66
F-035,2026-08-19,Soybean,Pioneer P31T77E,56,Grain/Pod Filling,42.7,20.7,6.95,118.5,50.0,69.4,22.7,63.4,0.0,4.1,16.8,0.0,0.0,4.3,10,0.769,3.87
F-035,2026-08-20,Soybean,Pioneer P31T77E,57,Grain/Pod Filling,37.1,20.6,6.66,118.1,49.9,69.2,21.4,65.2,0.0,8.6,22.5,0.0,0.0,4.6,7,0.779,3.69
F-035,2026-08-21,Soybean,Pioneer P31T77E,58,Grain/Pod Filling,46.6,22.4,6.79,117.7,49.8,69.1,24.5,60.4,0.0,21.5,20.9,17.0,0.0,4.6,9,0.776,4.08
F-035,2026-08-22,Soybean,Pioneer P31T77E,59,Grain/Pod Filling,39.5,25.7,6.76,117.3,49.7,68.9,28.2,61.9,0.0,13.5,24.5,0.0,0.0,4.5,8,0.795,3.71
F-035,2026-08-23,Soybean,Pioneer P31T77E,60,Grain/Pod Filling,32.9,23.3,6.82,116.9,49.6,68.8,24.7,56.3,0.0,16.5,22.3,0.0,0.0,5.9,4,0.745,3.74
F-035,2026-08-24,Soybean,Pioneer P31T77E,61,Grain/Pod Filling,40.2,23.0,6.72,116.5,49.5,68.6,25.2,68.8,0.0,16.8,14.4,15.9,0.0,6.7,2,0.805,3.8
F-035,2026-08-25,Soybean,Pioneer P31T77E,62,Grain/Pod Filling,40.7,19.0,6.79,116.1,49.4,68.5,19.8,82.1,7.1,14.8,22.9,0.0,0.0,6.8,2,0.773,3.85
F-035,2026-08-26,Soybean,Pioneer P31T77E,63,Grain/Pod Filling,39.9,25.9,6.82,115.7,49.3,68.3,27.5,98.0,1.8,7.8,23.4,0.0,0.0,7.0,5,0.783,3.74
F-035,2026-08-27,Soybean,Pioneer P31T77E,64,Grain/Pod Filling,33.8,23.6,6.75,115.3,49.2,68.2,25.7,57.8,0.0,14.4,25.6,0.0,0.0,7.1,2,0.777,3.8
F-035,2026-08-28,Soybean,Pioneer P31T77E,65,Grain/Pod Filling,51.2,23.5,6.85,156.5,61.5,76.4,25.0,81.7,29.4,11.4,13.7,0.0,41.6,7.4,5,0.762,3.75
F-035,2026-08-29,Soybean,Pioneer P31T77E,66,Grain/Pod Filling,44.2,23.2,6.74,114.5,49.0,67.9,24.6,70.5,0.0,7.1,24.3,0.0,0.0,7.8,7,0.802,3.61
F-035,2026-08-30,Soybean,Pioneer P31T77E,67,Grain/Pod Filling,38.6,24.5,6.78,114.1,48.9,67.7,27.6,61.4,0.0,3.1,23.1,0.0,0.0,7.1,9,0.777,3.57
F-035,2026-08-31,Soybean,Pioneer P31T77E,68,Grain/Pod Filling,67.4,24.9,6.79,113.7,48.8,67.6,26.6,74.7,11.6,13.0,21.7,27.9,0.0,6.6,6,0.791,3.83
F-035,2026-09-01,Soybean,Pioneer P31T77E,69,Grain/Pod Filling,61.0,22.9,6.82,113.3,48.7,67.4,24.6,83.2,0.0,13.7,26.8,0.0,0.0,5.5,6,0.764,3.95
F-036,2026-08-18,Wheat,SY Monument,62,Grain/Pod Filling,47.7,29.8,6.76,40.9,17.7,139.8,32.8,52.5,0.0,12.7,29.3,0.0,0.0,4.7,9,0.776,3.89
F-036,2026-08-19,Wheat,SY Monument,63,Grain/Pod Filling,50.5,21.0,6.78,40.5,17.6,139.6,21.6,87.1,10.7,22.2,19.4,0.0,0.0,4.8,6,0.762,4.09
F-036,2026-08-20,Wheat,SY Monument,64,Grain/Pod Filling,42.7,23.0,6.66,40.1,17.5,139.5,24.5,46.0,0.0,21.2,24.6,0.0,0.0,4.1,8,0.821,4.15
F-036,2026-08-21,Wheat,SY Monument,65,Grain/Pod Filling,35.6,28.6,6.72,39.7,17.4,139.3,29.8,53.7,0.0,9.3,19.6,0.0,0.0,3.6,10,0.765,4.32
F-036,2026-08-22,Wheat,SY Monument,66,Grain/Pod Filling,54.9,16.8,6.83,39.3,17.3,139.2,17.4,57.1,0.0,12.7,27.0,24.2,0.0,3.3,9,0.772,4.48
F-036,2026-08-23,Wheat,SY Monument,67,Grain/Pod Filling,49.2,24.4,6.8,38.9,17.2,139.0,25.1,80.0,0.0,16.3,24.5,0.0,0.0,3.2,11,0.735,4.1
F-036,2026-08-24,Wheat,SY Monument,68,Grain/Pod Filling,41.4,19.7,6.81,38.5,17.1,138.9,20.7,50.2,0.0,22.4,21.4,0.0,0.0,3.5,12,0.776,4.68
F-036,2026-08-25,Wheat,SY Monument,69,Grain/Pod Filling,33.0,24.6,6.87,38.1,17.0,138.7,26.3,66.0,0.0,8.6,26.1,0.0,0.0,3.0,14,0.722,3.89
F-036,2026-08-26,Wheat,SY Monument,70,Grain/Pod Filling,32.7,21.8,6.81,37.7,16.9,138.6,22.9,65.1,6.9,10.6,9.0,0.0,0.0,3.2,12,0.77,4.23
F-036,2026-08-27,Wheat,SY Monument,71,Grain/Pod Filling,26.5,21.7,6.76,37.3,16.8,138.4,24.1,57.3,0.0,14.4,32.0,0.0,0.0,3.5,11,0.751,3.76
F-036,2026-08-28,Wheat,SY Monument,72,Grain/Pod Filling,37.8,26.5,6.81,36.9,16.7,138.3,28.1,75.0,0.0,5.9,26.7,19.8,0.0,3.5,9,0.738,4.08
F-036,2026-08-29,Wheat,SY Monument,73,Grain/Pod Filling,30.5,26.8,6.71,36.5,16.6,138.1,28.6,60.2,0.0,10.3,16.2,0.0,0.0,3.0,12,0.783,3.83
F-036,2026-08-30,Wheat,SY Monument,74,Grain/Pod Filling,34.0,16.5,6.82,36.1,16.5,138.0,17.0,72.6,10.7,11.9,20.5,0.0,0.0,2.9,11,0.791,3.95
F-036,2026-08-31,Wheat,SY Monument,75,Maturity,26.9,28.0,6.76,35.7,16.4,137.8,28.9,53.4,0.0,16.0,16.1,0.0,0.0,2.8,13,0.749,3.44
F-036,2026-09-01,Wheat,SY Monument,76,Maturity,21.7,23.7,6.83,35.3,16.3,137.7,24.7,53.4,0.0,14.7,28.6,0.0,0.0,3.3,13,0.751,3.32
F-037,2026-08-18,Wheat,WB9719,54,Grain/Pod Filling,49.7,23.2,6.53,78.2,25.7,185.6,24.3,76.7,0.0,9.5,26.3,0.0,0.0,4.7,21,0.764,4.2
F-037,2026-08-19,Wheat,WB9719,55,Grain/Pod Filling,41.9,25.9,6.56,77.8,25.6,185.4,28.0,50.0,0.0,19.7,18.2,0.0,0.0,4.6,19,0.789,4.38
F-037,2026-08-20,Wheat,WB9719,56,Grain/Pod Filling,34.4,22.5,6.71,77.4,25.5,185.3,23.8,67.7,0.0,20.6,17.5,0.0,0.0,4.4,16,0.778,4.75
F-037,2026-08-21,Wheat,WB9719,57,Grain/Pod Filling,50.0,23.8,6.54,77.0,25.4,185.1,25.0,61.8,0.0,14.6,19.8,24.0,0.0,4.1,19,0.735,4.53
F-037,2026-08-22,Wheat,WB9719,58,Grain/Pod Filling,46.2,22.3,6.57,76.6,25.3,185.0,23.0,68.2,0.0,19.3,24.8,0.0,0.0,4.2,15,0.793,4.31
F-037,2026-08-23,Wheat,WB9719,59,Grain/Pod Filling,40.2,30.8,6.61,76.2,25.2,184.8,33.2,61.5,0.0,14.5,22.0,0.0,0.0,3.5,18,0.758,4.3
